id,turns,winner,white_rating,black_rating,opening_ply
1mi2HfIm,100,black,1774,2071,8
yqlKfOAp,10,black,1778,2059,8
PSjD1Xhv,49,black,1783,2045,10
eswCrJcC,100,black,1788,2029,11
D9vtX3w9,107,white,1609,2109,8
Twie5enB,44,black,1701,2100,3
eoC6bFlt,27,white,2091,1704,4
Sex2TQMA,72,black,1931,2061,8
5Si2wSRc,21,white,1408,1396,4
iKbLCzcl,91,white,1398,1383,4
2MbA3y3n,35,white,1387,1399,5
P5HuMoRZ,50,black,1394,1512,4
QgodfZ9N,56,black,1479,1381,4
8FYUaMEF,37,white,1371,1374,4
OLLL4UW9,66,black,1372,1360,4
hjAt7pYG,40,white,1351,1287,4
WZ0QVNtC,32,black,1209,1265,1
nt4Pwj5C,26,black,1221,1820,3
EfbR5viI,89,white,1332,1500,2
JrlAIscq,65,black,1528,1369,3
Pl9lWO03,37,white,1231,1545,8
1PCJShdC,48,white,1142,1138,6
KsrYTVJW,54,black,1263,1264,7
ZydVhIrf,43,white,1392,1500,2
GUt4BWYv,60,black,1906,1834,11
KOX0GIOh,122,black,1841,2015,2
JLq6d7LP,49,white,1905,1852,2
3fwBIVZP,56,black,1467,1478,4
4RggB4Pd,77,white,1478,1500,3
Yb0t6EPX,60,black,1500,1478,1
zHBeN1Ql,33,white,1478,1362,2
HsolNMZx,83,white,1478,1490,5
fDGEuax4,102,black,1453,1466,6
yzk9TBrf,29,white,1466,1592,7
7EOkF0DP,91,white,1466,1582,4
Jdcqh0ZM,34,black,1466,1744,9
zoaBo5Hf,59,black,1479,1454,7
lad73Yza,41,white,1566,1493,6
IdLtnMSr,54,black,1454,1421,6
jVg6I7ln,43,white,1444,1465,1
FBDzyVF9,34,black,1387,1457,9
99WIHFGT,122,black,1417,1447,3
IwZxp7dg,51,white,1436,1439,12
ZP5ZQVcC,62,black,1455,1081,10
mcIe47kW,30,black,1318,1448,10
izepvFbk,79,white,1437,1446,9
079kHDqh,32,black,1448,1436,4
3HcbGoZ7,78,black,1308,1441,5
nbM0dEPe,82,black,1708,1851,4
hN4to7eV,64,black,1960,2260,5
3T6iRhh0,59,black,1969,2247,5
p80h54Rh,62,black,1325,1174,3
7yjm4QKt,104,black,1325,1500,8
GLNSsTvw,65,white,1322,913,3
AKDSQGBI,23,white,1224,1332,3
PklztzJG,50,black,1353,1068,5
KU3BtTZA,58,black,1131,1347,4
ngPkTMFq,64,black,1197,1340,2
PG8ZOrx8,56,black,1163,1340,5
hh4qc2VN,18,black,1362,976,6
F8VACPac,43,white,1348,1381,3
WddnNxvy,24,black,1375,1334,6
IstEfy2X,125,white,911,1356,2
rXQXKATs,104,black,1030,1352,10
BR4DwSI4,29,white,1352,1408,4
3PMOVHCd,48,black,2035,1352,4
ZnlHxqo0,65,white,1787,1417,7
DUjvd9GQ,20,black,1810,1495,6
hrWVSoCt,38,black,1783,1797,2
Y0ubgfvj,26,white,1723,1814,11
x3jqgdWW,70,black,1645,1806,7
4hOpQkq4,35,white,1800,1590,5
U7NDaOs3,23,white,1798,1250,10
BXpDfkWi,76,black,1602,1791,3
BqpWJ53F,68,black,1415,1788,3
ApAyKSwj,4,white,1758,1804,4
xacBVmLA,30,black,1815,1889,2
JP6ug5fw,59,white,1800,1831,4
cOtmY0Wx,77,white,1820,1814,3
zkP3Fthl,76,black,1830,1809,4
vM7Emdp3,34,white,1914,1842,8
3iG76tYn,53,black,1856,1903,8
NZ89tkpl,178,draw,2153,2474,5
C1JCoZAG,91,draw,2474,2477,7
8z5O0GXW,57,white,2469,2216,11
xqeX9j9X,42,black,2220,2464,8
lVByKtnM,48,black,1973,2462,8
O2lH7Ylz,33,draw,2465,2384,3
YFAGqr4x,71,white,2460,2240,3
i2XoU16H,26,black,2104,2456,6
sviA3YFR,32,black,2301,2449,6
ufqg7t3b,63,white,2447,2005,5
T9C3CKwR,86,black,2306,2438,8
blXTFCHC,99,white,2432,2213,8
Qc2LiPNG,36,black,2255,2425,3
o5uWDufD,153,draw,2428,2360,15
WsLE7r8G,112,black,2208,2421,4
tfKCa5g6,39,white,2418,2067,7
0pV2ZEKN,28,black,2083,2415,2
bo6KptgN,65,white,2409,2182,6
CMeeDg2P,21,black,2281,2400,3
TpJErHGl,98,black,2015,2397,9
WnMm30N9,31,black,1426,1371,5
bn42hcxq,68,black,1437,1476,6
cMSuepTX,42,white,1719,1679,6
HFJ7z4tg,42,black,1689,1670,8
6bL2hd0X,59,white,1672,1701,3
UiMj8nXK,80,black,1695,1923,11
pM3fIP4b,31,black,1706,1698,4
bTIIkDZL,107,white,1687,1717,7
Yekg9T0E,18,black,1728,1723,8
trc6nw8p,72,black,1648,1719,4
GK3m5eMT,45,white,1719,1765,7
ObJZSmQe,66,black,1648,1710,4
iJubJD4Y,93,white,1696,1722,3
oNpjGRlN,90,black,1732,1768,13
WB4cuSmD,23,white,1833,1740,6
rDQajEka,118,black,1433,1737,3
ZCuSLgmJ,103,draw,1729,2008,7
JDSNvohS,23,white,1722,1605,8
AusrgQtE,91,white,1713,1659,6
RjReoOOB,56,black,1605,1698,1
5cfVF8SL,71,white,1690,1613,3
9y0B0iGR,48,black,1622,1681,1
TpzoFNxO,80,black,1702,1681,6
c9WUjuhv,33,white,1568,1696,8
wZf7MIFt,84,black,1707,1699,3
xegjALEz,51,white,1453,1724,6
zKEJPiXZ,47,black,1735,1733,5
wmytcciw,74,black,1744,1801,9
Rl65IQlX,77,black,1854,1730,7
0am1YP3X,54,black,1705,1719,6
mw9H8a1S,75,white,1709,1716,5
EqSC4jnk,89,white,1694,1825,5
0CCos4zy,62,black,1651,1684,3
P8PM7tjz,49,white,1706,1695,2
3Xzd26zM,67,white,1683,1717,5
Manr2avh,73,white,1707,1693,2
HJmmJQON,43,white,1758,1702,4
4lFC7APk,70,black,1713,1709,11
3rut0m4E,28,black,1724,1734,7
9uLhcP9g,16,black,1730,1882,4
Mn8AEg13,47,white,2334,1800,2
c3O7fGUn,52,black,1680,1789,2
7zzPkdqI,43,white,1774,1768,2
2ERWk5Nz,78,black,1711,1760,2
LEmwK75U,75,white,1760,1542,4
qYIME8DX,105,white,1713,1609,2
qMp7FQYG,103,white,1710,1618,1
g6PrunIx,35,black,1374,1613,6
2jX8ylTs,45,white,1603,1539,6
zGqvcAue,92,draw,1564,1603,7
23WLlukF,108,black,1821,1842,11
DTfofNSS,154,black,1512,1821,6
6YAtxCka,21,white,1821,1832,5
JLfmEWad,48,black,1832,1821,7
FqftsOiN,89,draw,1821,1832,5
mskSEbwv,31,white,1832,1821,7
1hVQBHde,66,black,1500,1821,5
MRBPa9AX,80,white,1821,1820,5
iCq06qa3,62,white,1500,1821,11
W9898sKn,120,black,1877,1821,11
cUi6SZv8,38,white,1902,1830,8
pmaYJ9Kv,61,white,1830,1311,8
dKenDQ27,28,black,1824,1830,3
sfeyoLzl,99,white,1548,1842,5
79RGpjMH,49,black,1858,1730,3
KVgN96ck,44,black,1891,1845,6
65Um9Tcf,55,white,1876,1856,4
stmk2OCH,92,black,1867,1883,8
niNth6JB,27,white,1864,1449,4
0rISydr6,98,black,1922,1851,5
9JFLJi6k,24,black,1861,1899,4
inyTCeV2,4,black,1527,1861,1
td0tnDDQ,16,black,1878,1698,6
uMoXrR1H,85,white,1878,1906,14
RmLnL0CM,70,black,1660,1873,4
djXJIqVW,36,black,1707,1873,4
srcEDwLR,124,draw,1806,1875,11
zlQThGVX,61,white,1864,1842,5
iZxEsXji,66,black,1853,1853,6
0zirgLwT,20,black,1882,1840,6
DlQedaAr,49,white,1832,1696,4
yP8CgGMt,42,black,1704,1824,2
NLpJ8sIu,32,black,1841,1688,4
cNG54gY5,70,black,1695,1834,2
WHRdaJm2,52,black,1851,1679,4
6mELPaah,18,black,1527,1882,3
eP09Yv7W,4,black,1527,1882,1
KfuKdhkr,54,black,1500,1901,5
V7a3QIoB,4,black,1533,1897,1
mzWzFRLc,5,white,1894,1539,1
eBQhNVnO,26,black,1545,1890,3
pSa9EQDs,4,black,1552,1887,1
2QfmNLYQ,115,draw,1923,1887,3
DRU2XG6w,100,black,1961,2215,19
3sgLsYyY,113,white,2215,1961,18
O0OBA96e,125,white,2215,2191,8
XryQwipq,51,white,2215,2147,4
1tXeLMK6,65,black,1803,2215,7
AkbbM88h,29,white,2210,1805,7
ZACSaRzi,26,black,1807,2205,4
HpBrr0uW,43,white,2200,1810,8
XzDEJEAK,33,black,1805,2195,2
w5In6nw7,54,black,2189,2167,6
xoVyq1H5,42,black,2051,2147,9
OKJpY1xW,61,white,2121,2118,7
2WXCama5,38,black,1500,2098,2
AhfLQxfz,47,white,2078,1920,9
xo07RRgm,82,black,2151,2029,8
aHpSpXBY,47,white,1986,2009,13
5YtoU21m,34,black,2143,1916,3
vU4OAYrU,27,white,1904,1544,5
NUEMIiIT,32,black,1547,1891,5
c2BoVvDL,90,black,1950,1926,3
MEaajEWP,38,white,1902,1811,1
QuGLUpj8,51,white,1879,1569,3
lzzUULmL,41,white,1805,1749,3
zQa62crG,5,white,1787,1343,2
MVTxIbDr,44,black,1560,1713,6
H4zTJFmx,33,white,1500,1569,5
czF9TnjD,41,white,1541,1690,7
trLo4I84,28,white,1567,1551,3
wqOb8n7u,62,black,1540,1540,3
leDTU8io,28,black,1550,1531,10
gGcUX2oU,61,black,1435,1543,6
FjcroNzG,123,white,1534,1467,4
Ou70lN6m,89,white,1524,1499,4
jI6vrt7Y,43,white,1548,1535,3
SL1YfsON,44,black,1545,1554,5
TPZImYDg,20,white,2621,1545,6
Jr3VBrtt,55,black,1544,1523,5
2LA4I7yX,20,white,1432,1559,3
706gBrbu,88,black,1369,1553,3
SF1j338f,96,black,1553,1542,2
iwrqxj3v,120,white,1543,1553,3
bS25Hae9,111,white,1544,1496,5
gTif4XeH,39,white,1519,1556,10
aMvDDuFq,93,white,1545,1559,3
dr60ddrr,100,black,1529,1534,5
mZd5JBYe,54,black,1546,1517,4
XVKCnvwD,75,white,1500,1973,3
0jzEWHFq,160,black,2105,1929,5
1WxtTGrt,32,white,813,841,3
3LlDTciR,86,black,857,1057,5
XIU742Tt,50,black,857,958,3
koMxs6zC,39,white,1478,859,2
UpILIA09,31,white,859,1500,4
yuLQgQ8W,29,white,1574,861,8
GXPHhq87,27,white,1186,871,2
7dlGJV2O,57,white,1391,875,5
zVNcT1R0,68,white,1271,883,2
01K0joz0,95,white,1203,894,4
5eE4dLmE,40,black,901,1339,2
fIXmXV1x,27,white,1500,901,2
dhgWqOOk,78,black,922,1120,3
WRNkn1iH,74,black,989,791,3
FHV15YuL,4,black,1026,1121,2
BcLrAQj3,44,black,1057,1240,2
LFcZOLca,45,black,1057,1341,3
tieuBsvB,15,white,1331,1083,3
e2WIo75M,37,white,1266,1130,2
bnfGdfCF,22,black,1155,1484,4
xSYK64xr,58,black,1222,1351,2
DAr1R7eV,33,white,1214,1222,2
vuGnyb7L,41,white,1034,1222,4
iYHEAYqF,46,white,1535,1273,3
x7qfVB60,36,black,1500,1409,2
ZSUzhRPE,55,white,1950,2212,1
w7Jan8kW,49,white,1950,1226,2
0pTEZ4c0,78,black,1950,1885,4
3hmhY2QN,29,draw,1950,2204,2
oKdWwqks,65,draw,1950,1500,2
qFAi4678,66,draw,1950,1819,4
uwEoLEqt,112,draw,1950,1477,2
rqAoLyjN,70,draw,1950,1500,3
XRuQPSzH,50,black,2036,1706,6
RDWDc6gB,40,black,1795,2036,6
y2fV8bHp,33,white,2023,1671,2
6Ew7d4T6,30,black,1675,2008,8
hYgldZgW,53,white,1990,1678,2
zPupVDBF,30,draw,1990,1465,5
D45GXjvY,11,draw,1990,1756,2
gB9xoMat,3,draw,1990,1779,2
4h5pgEPz,67,draw,1990,1447,2
DaPlAfc1,41,black,1458,1980,4
40aPOms3,28,white,1967,1500,2
B7pm4CS7,52,white,1967,1295,3
CZydGTTM,30,black,2102,1967,6
ZzbCZgxF,62,black,1647,1566,4
bslFqd73,35,white,1500,1647,5
pedSCqh0,89,black,1668,1642,4
R5eh7vmy,119,white,1613,1694,5
plyLjw3t,21,white,1500,1500,3
ZOMAHujN,65,white,1528,1500,3
uOfI8FWS,50,black,1500,1412,7
kjcAhcqA,60,black,1887,1760,3
fpy4l7uG,73,white,1826,1900,16
gyp74acJ,42,black,1297,1500,1
ZPUl9Yf4,58,black,1297,1230,3
GXfR791M,38,black,1625,1754,3
XiNBcXSZ,28,black,1719,1625,9
rygDeebM,26,black,1625,1657,9
d2LSj4j4,35,white,1619,1625,5
vd0nKjtQ,35,white,1551,1625,9
j6KBt6J0,34,black,1862,1358,5
fUXsv25b,38,black,1807,1862,9
dh097wuJ,27,black,1862,1387,1
UCMyX43Q,80,black,1474,1862,5
XrBt8qq0,54,black,1862,1807,5
v3ryBvEc,65,white,1720,1862,8
v0LKCXys,55,black,1862,1690,2
sCGHOpvl,67,black,1884,1862,5
ZERC7Ug4,78,black,1396,1862,8
UGqVq7Ch,51,white,1674,1862,4
sARMWAcM,75,white,2203,1862,6
JTF5lktc,36,black,1862,2203,10
tIbVGp2o,58,black,1862,1722,6
02V52u8v,12,white,1598,1862,5
U3GLEkAY,21,white,1708,1862,5
2NE5eGaX,56,black,1862,1500,1
A2Owhl4L,24,black,1862,1513,4
73yeVDmb,32,black,1500,1862,6
SnAAGIyU,66,black,1862,1449,16
nfx9Gu0l,45,black,1862,1500,4
ehEMiCKy,50,white,1704,1862,6
fv9uCJeh,18,black,1862,1769,7
6zZ47KG5,90,black,1701,1862,6
9BUi3r5Q,75,white,1799,1862,4
csF2CjMH,34,black,1862,1701,4
VLDmS9nM,70,black,1699,1862,6
M3C2yjzI,24,black,1862,1579,6
hyCmLj7A,18,black,1862,1416,5
KCRA9rHk,36,black,1862,2073,5
KrAwDchk,99,white,1567,1862,3
UfgTlFo1,60,white,1564,1862,2
9N9o9zK6,77,white,1862,1140,8
8mE1pMht,74,black,1972,1952,7
wV77QKJh,61,white,1960,1950,5
Nrwnvyrx,15,white,2199,1955,7
tyWYBpMs,102,draw,1955,1837,11
zPwZcNlm,129,white,1937,2090,5
lIsZEF0G,25,white,1951,1664,5
WuGtllvl,39,white,1944,1776,8
UKdc4gix,62,black,1553,1942,5
K7MB0oNd,19,black,1236,1941,2
MBnszsWx,83,white,1500,1500,3
kWXQ0xsQ,66,white,1500,1500,5
b1MtlubX,89,white,1500,1500,3
hXMTCGhS,129,draw,1500,1500,1
DyOgBxNv,27,white,1500,1500,2
C93FmFIq,76,white,1500,1500,2
8xdSsaAF,55,white,1452,1343,6
Zv9RJQGg,65,white,1343,1376,4
RsERFEbb,63,white,1803,1737,5
i9ZGHc3z,64,black,1670,1692,5
RIEBee5J,69,white,1500,1534,3
O8dHQVTA,31,white,1500,1421,3
A0xmkXW2,15,white,1500,1329,5
b1MLIFpL,35,white,1851,1712,6
vmVeJL73,107,white,1712,1714,7
a5y8QJBk,43,white,1500,1712,2
FeCXlUdI,72,black,1705,1712,3
PStuE3Ru,63,black,1712,2015,7
4pZgsdZ6,34,black,1712,1832,2
NNDUMnRw,51,black,1712,1615,4
FyP8fltG,60,black,1712,1708,4
ahCi7B8k,26,black,1860,1712,3
pVodVKhK,70,black,2108,1712,7
dnwPq0Ru,24,black,1712,1959,4
rohKfyT8,124,black,1712,1500,4
xHL05fIw,39,white,1780,1712,8
lLMchIam,58,black,2180,1712,3
OuFnfDxZ,16,black,1328,1712,1
Ju3yDDDT,52,black,1896,1712,7
ocEoaR9Q,22,black,1500,1591,5
FZByGsHT,43,white,1582,1494,7
8lqflAf6,27,white,1726,1589,5
hq3TSGej,41,white,1577,1618,2
43etu8Sq,30,black,1577,1534,2
xPLiusuQ,125,white,1693,1585,7
JlmtraYB,16,white,1573,1590,2
YAeg03yO,53,white,1597,1583,3
5qXqLPDB,49,white,1603,1594,3
q8gzJMaa,59,white,1586,1623,2
CUpTQECd,86,black,1592,1783,2
MO9Hhejy,52,black,1602,1629,1
ZkzVaz0B,96,black,1516,1593,2
OJdeMip2,114,black,1475,1585,3
anSWcBOw,69,white,1575,1571,5
iYVm4ANx,40,black,1585,1632,2
khJOZetm,72,white,2065,1976,6
8CCBHpef,63,white,1976,1988,10
MP8TYTbX,141,white,1976,1987,4
mu5KYglJ,92,black,2035,1961,6
2shZQ2X6,64,black,1975,1908,8
4qRYXCHX,90,black,1463,1974,3
XNMbvz8v,70,black,1997,1480,7
ILxgRGiu,68,black,1950,1997,2
c4xul4aH,63,white,2229,2002,10
WwbMGpf4,63,white,1819,2020,3
KetcbxgQ,75,white,2014,1827,8
YXqa1YZX,94,black,1807,2008,4
UiON74S2,102,black,2013,2274,3
MEJPk9T3,87,white,2008,1744,2
EW9x3t3G,90,black,2179,1991,10
3AMyz6Bn,96,draw,1777,1998,5
GYFSYJ8I,33,white,1982,1917,3
1Q1n5nKA,52,black,1749,1977,4
mHJI2pPG,62,black,1781,1971,8
8JTLzHwA,63,white,2040,1981,10
kNKj3koe,132,black,1890,2139,4
rw7RU3xt,55,white,2131,2018,10
UqXGYbEO,95,white,2116,2252,8
45qOguIT,59,white,1687,1691,12
arxFjJVN,86,black,1689,1668,3
X2L3xRc7,150,black,1651,1657,3
w5NL4hoN,54,black,1500,1990,10
hweE5kz6,74,black,1786,1736,7
FOedRi8Y,33,white,1663,1758,4
Bi5kk9ch,161,white,1779,1794,2
6j5QQBQE,85,white,1500,1688,4
M06MUxbj,76,black,1654,1918,8
NkioCxfY,52,black,1690,1913,5
sMMTqjS2,204,black,1818,1896,6
ahRf9QQY,26,black,1813,1887,11
vy5UYf3o,64,black,1775,1879,3
AbugvFSH,47,white,1873,1651,4
3AYfI6Nb,103,white,1868,1656,5
jta14D31,39,white,1860,1770,5
c32jG2DE,50,black,1748,1852,3
bQSS5nLv,19,black,1365,1850,3
L0LynXk7,30,black,1861,1873,11
CzyKEMYc,35,white,1833,1873,3
FWSFnqOu,46,black,1821,1873,5
UeXIQ4YD,35,white,2004,1881,5
k9zI0R0u,32,black,1895,1797,5
TUsE6rh2,52,black,1560,1892,3
pCrySQHQ,132,black,1901,1993,5
DtFbBnbk,38,black,1729,1894,2
yCbfCj3H,86,black,1613,1891,3
RaxjeYPG,43,white,1864,1892,8
Q6a9PXXJ,34,black,1905,1851,9
xlgOy7n8,72,black,1784,1897,4
EC67dmCN,23,white,1893,1624,6
JB43JSH8,78,black,1750,1885,4
KOHqRuCN,45,white,1882,1602,6
g5elmHP5,66,black,1712,1875,5
fWfh1j30,29,white,1878,1887,10
hRpghvXz,154,black,1895,1977,10
ZDAqY6sS,80,black,1672,1890,4
JYWHCWqI,121,white,1881,1828,3
xegBnwXE,140,draw,1972,1878,9
me8hf4aQ,75,white,1868,1824,3
K6LIk4Se,36,white,1819,1881,10
YvfEdSyq,77,white,1871,1841,4
IrBSkx6x,33,white,1828,1884,3
SDaN3bln,56,black,1727,1877,4
NbllyuAy,129,black,1891,1814,13
fmA8xiTS,53,white,1650,1910,4
O81o2L6O,22,white,1968,1921,6
DuU01NgO,51,white,1907,1946,8
jlp0sgqZ,37,white,1903,1648,6
fsRCfZs8,30,black,1725,1896,3
KA0F7d5x,89,white,1894,1506,5
kn98dXeN,73,white,1890,1617,8
dD90S0Xp,114,black,1522,1727,13
TKPSGcYB,107,white,1708,1528,4
dbGUXGos,92,black,1744,1770,7
y8NY6Zni,63,white,1759,1790,4
scN2qQfq,36,black,1750,1741,6
OWd1G3jm,55,white,1686,1681,6
55NKPGPj,85,white,1840,1732,4
47RJcEJR,118,black,1713,1637,3
dKq8gYTk,55,white,1791,1716,3
0LeqFhxc,135,draw,1716,1763,4
MiwgmdxP,78,black,1804,1931,3
IOHtxlJ9,40,black,1850,1804,5
jbGMdkj6,114,draw,1804,1779,7
h4JUcUsl,68,black,1701,1500,5
sKnDmxDX,48,black,1005,1140,6
TXRivHl6,29,white,1148,1057,3
h4gNnjPZ,14,black,1142,1150,6
KWF58BRR,61,white,1066,1326,7
Xs9aFTD1,59,white,1625,1384,6
CLyVimXY,9,white,1805,1384,5
tDPWm76y,80,black,1500,1644,1
Ek7Zc3k0,81,black,1687,1771,3
0KqA6d6j,103,white,1678,1595,2
MZRiITT5,10,black,2313,2168,2
TpxydBqb,32,black,1855,2313,6
3QXShO34,50,draw,2353,2313,5
r27Ve8Mq,41,white,2291,2144,10
XUroeyz9,39,white,2272,2061,9
ZAGMt3YB,50,black,2344,2215,6
NR0OBenc,66,black,2063,2183,6
gYo5F5em,66,white,2109,2247,5
YHxoXzZ5,55,white,2062,1978,8
M2NfrvAD,65,white,1996,1957,9
VdPZD8QR,72,black,1968,1882,16
7p9UNEMP,57,white,1756,1771,8
IPqX4z1L,50,black,1785,1432,5
MPbAW7tD,57,white,1432,1916,5
8WrJkEsB,21,white,1870,1479,6
1lxYxRv6,48,black,1859,1479,6
Je495sc5,49,white,2108,1500,3
UIRCH8wE,68,black,1299,1513,1
3zXvLVJO,40,black,1501,1513,6
S0tpnlCZ,9,black,1513,1501,4
9kH0LRFA,36,black,1126,1513,3
z5LasHEr,98,black,1286,1502,9
WyQ0UQcM,56,black,1433,1481,4
vGd9Zbw3,128,draw,1406,1481,7
5LSAjiG3,132,black,1510,1461,4
vE7O3zWZ,48,black,1534,1581,4
ORpuDA0o,57,white,1547,1564,8
dtelYjik,75,black,1602,1502,1
ZgPCh2eW,99,white,1444,1651,7
JoG0uemL,59,white,1627,1496,4
Px6dNEST,56,black,1267,1627,3
WY6U80PE,69,white,1604,1446,9
eNeBtI8l,70,black,1453,1576,4
lt2LYbX1,77,white,1740,1500,2
v94j3VYt,64,black,1552,1625,7
HNN7bCZg,70,black,1810,1473,2
cn5Zim8J,75,white,1436,1484,10
5qRbasew,104,draw,1638,1417,2
R8ur9lKI,63,white,2053,1914,4
nslqDgw1,67,white,2021,1921,4
puuzrb4D,40,black,1930,1979,3
hWVdbGaa,80,black,2000,1908,4
HYcw8stO,99,white,1885,1607,2
f79084hX,120,black,1776,1821,2
tzibpoeG,9,draw,1845,1750,9
RyjWP2nK,62,black,1707,1734,1
dzU99BFv,59,white,1500,1603,6
cJlR3WNx,57,white,1185,1222,1
kMpyagEA,72,black,1230,1334,6
B8bvLEXG,115,white,1262,1240,4
KgAAeJhI,70,black,1250,1286,6
Sewrr47J,29,white,1133,1264,4
hf17YUme,33,white,1257,1141,6
LoZRZsqa,17,white,1279,1267,11
rsL3KWEP,19,white,1315,1264,4
DIvhiJ7Z,100,black,1277,1173,3
akDnf3iE,27,white,1332,1287,8
TOKJRGKr,95,draw,1291,1166,4
qzoIB6M8,75,white,1194,1308,7
t906RI0n,44,black,1136,1301,3
KCv5tbnu,87,white,1291,1262,4
APm6sARd,29,white,1286,1083,5
E7hyxqpC,75,white,1278,1173,3
u9J7WC5N,52,black,1175,1270,4
NxG37soU,40,black,1173,1262,3
Oz8Tp8EO,73,white,1329,1271,5
mm2yP7Ee,64,black,1282,1285,4
R9tfi1qe,52,black,1235,1272,1
7vFblCha,26,black,1284,1261,8
ukRNqREd,13,white,1279,1036,4
FVyGCpFp,104,black,1239,1269,3
5aPsH0uE,55,white,1152,1284,4
QiWepOCZ,57,white,1277,1122,3
r90LMOmd,97,white,1264,1327,11
3KE2vYO8,17,white,1442,1270,8
Zoupu2mU,23,white,1260,1233,9
OCserBbF,54,white,1767,1260,5
jixuXxEv,72,black,1268,1392,6
ig6n9ckb,34,black,1259,1417,8
liHxflhE,56,black,1263,1587,8
Eqrfpfj3,84,black,1342,1248,4
SPfp0Hi0,29,white,1783,1249,8
b6v367Wg,19,black,1257,1380,4
JSAGyxrR,144,black,1265,1366,6
20IU3I8k,110,black,1016,1262,2
py4HXyHH,47,white,1247,1380,8
8xGXXqOv,37,white,1662,1501,6
8HPfcQ2p,60,draw,1542,1501,7
Rhq5XOhG,54,black,1199,1501,4
5X8JpWWw,137,white,1501,1199,6
PCDtQEc2,81,white,1199,1501,4
7jrmhsEI,83,white,1501,1500,4
bWJtNAyP,53,white,1597,1501,5
DruDEfhy,65,white,1501,1619,6
ydqF9Q1W,8,black,1567,1501,6
SJYo0G5N,55,white,1585,1501,6
IVvbHaFU,67,white,1501,1590,4
b0q9Hdjm,26,black,1501,1640,8
39nuZePb,33,white,1702,1501,9
zswQ42ea,73,white,1514,1501,3
IsrgkAB7,27,black,1501,1500,5
xXnLtAFv,50,black,1501,1511,5
mk4dmB3K,74,black,1500,1501,8
rqlGuGgM,130,draw,1501,1760,3
Avxsjr0m,14,black,1501,1787,7
L6JFVuik,51,white,1694,1501,3
7zvmp5lU,24,black,1501,1503,2
HXaGslCJ,94,black,1694,1501,3
fdbZQKCx,24,black,1501,1606,7
J6wkfsNx,57,white,1500,1501,1
RcCQY7VV,19,white,1500,1501,4
MPhoi0W5,47,white,1787,1501,7
79bTrjIs,30,black,1501,1646,5
Y7uQyOJ8,17,white,1707,1501,3
twRrlFYr,18,black,1501,1500,7
2hifeMPo,24,white,1645,1501,9
LD6016Qi,7,white,1501,1797,6
i3cETXA8,27,white,1501,1501,3
WlA1qaVm,50,black,1501,1626,4
dUFuKrXj,20,black,1501,1759,3
GWgAo83d,85,white,1500,1501,7
cAf9eK2X,87,white,1501,1500,4
0BQ3pzZw,45,white,1501,1513,5
1Xih6fBW,63,white,1501,1509,5
ORf3b7B1,38,black,1500,1501,6
YZhaRObW,39,white,1585,1501,5
aN2zhmLS,8,black,1501,1609,5
s6rKj6Sw,90,black,1501,1500,5
GYkOhKvS,94,white,1501,1500,8
Wn0n0l55,29,white,1598,1501,4
LdMUysoy,98,black,1104,910,6
A9bK5Fo8,74,black,1104,1207,2
iOQ9S5BR,37,white,1104,1343,2
P459rzus,74,black,1104,1500,4
aG0wK3mX,6,white,1104,1228,2
2F8zcvKW,94,black,1104,1419,6
MoFeiCeO,29,white,1104,1069,2
Q4ViPsI7,68,black,1104,1300,5
SAYenFeI,50,white,1104,1500,2
lewGzal8,38,black,1104,1248,1
5UuZdbiU,28,black,1104,1226,2
Vv4nc5aJ,82,white,1104,1139,4
5yPiABLZ,18,white,1104,1337,2
nl3VVbHD,63,white,1104,1017,5
GN9cq680,58,black,1104,1290,2
5AlnpzG5,44,black,1273,1104,5
5ZdJmkLx,35,white,1500,1104,5
anRsMj8N,87,white,1481,1104,5
oEdNmamb,64,black,1104,1500,3
eJcnxQR0,36,black,1500,1104,3
MN2rMSWq,29,white,1356,1104,7
mNXdsLja,93,white,1024,1104,4
s38SlKGB,57,white,1336,1104,2
qNTu76Mb,53,white,1500,1104,1
yp4eywfv,42,black,1104,1430,2
7OkcsUyG,51,white,1430,1104,9
H7kRRz9R,77,white,1408,1104,5
bh4RLGN7,21,white,1408,1104,7
9JXwJ6oo,43,white,1499,1104,3
gVzZMAgF,81,white,1412,1104,5
KKWnZsPO,94,black,1072,1231,4
yHUUC2i5,92,black,1245,1264,3
8dQ1BbRw,29,white,1233,1174,3
qzUtYBv3,78,black,1251,1177,3
kfsgqRyN,124,draw,1174,1254,3
JbLGK2Pv,59,white,1225,1252,8
iTDN0a3m,11,white,1216,1041,6
tZYuBqzQ,66,black,1007,1208,4
1dZuh1MF,58,black,1226,1198,5
sfuKhsY4,41,white,1277,1241,2
sFsiJ3y6,49,white,1233,1013,3
k2rA9ujF,45,white,1225,1014,3
Yawe8TEI,110,black,1026,1215,6
TCp1pG9Z,52,draw,1339,1339,3
A7ywZFZL,17,white,1390,1339,3
VJRgsrox,98,black,1339,1243,4
wXLDLB77,68,black,1327,1327,1
4WPGlX9s,52,black,1327,1490,7
UQqoLxFe,29,white,1444,1327,3
RkqwMuf6,39,white,1327,1391,4
n8kaYFjz,7,white,1500,1327,5
x1TW7fAA,32,black,1500,1327,3
6gUtXRJI,97,white,1313,1360,7
ccGGbgod,14,white,1500,1313,2
q0VHfsib,26,white,958,1313,6
